Date,Close,High,Low,Open,Volume
17-12-2010,9.6483078,9.683818252,9.636871972,9.679003166,386929200
20-12-2010,9.696458817,9.727756878,9.576686759,9.678101702,385610400
21-12-2010,9.756344795,9.762062308,9.691644085,9.720232453,256354000
22-12-2010,9.785235405,9.802088208,9.736784802,9.761160776,265921600
23-12-2010,9.738289833,9.784934778,9.72534969,9.780421036,223157200
27-12-2010,9.7707901,9.793661761,9.675694552,9.715719557,249816000
28-12-2010,9.794561386,9.830372373,9.782223133,9.807802066,175924000
29-12-2010,9.789144516,9.824053077,9.783426201,9.817130991,163139200
30-12-2010,9.740092278,9.795764688,9.721735168,9.794862261,157494400
31-12-2010,9.706992149,9.734678092,9.66937469,9.71872852,193508000
03-01-2011,9.917948723,9.938713382,9.775606339,9.799680969,445138400
04-01-2011,9.969708443,10.00612132,9.875213989,10.00431567,309080800
05-01-2011,10.05126286,10.06149491,9.915841756,9.917346873,255519600
06-01-2011,10.0431366,10.0888783,10.01815874,10.07292873,300428800
07-01-2011,10.11506271,10.121984,9.988067203,10.05096307,311931200
10-01-2011,10.30555344,10.32902618,10.14665961,10.19661452,448560000
11-01-2011,10.28117752,10.38108734,10.21587412,10.3786806,444108000
12-01-2011,10.36483479,10.36513613,10.29200903,10.32962648,302590400
13-01-2011,10.40275192,10.43164243,10.3476814,10.3871037,296780400
14-01-2011,10.48701763,10.48701763,10.36543992,10.40907543,308840000
18-01-2011,10.25138664,10.37507138,9.810515261,9.91644477,1880998000
19-01-2011,10.19691467,10.49062767,10.13793148,10.48310369,1135612800
20-01-2011,10.01153946,10.18066535,9.934499683,10.12439024,764789200
21-01-2011,9.832178116,10.07774181,9.829469229,10.04433757,754401200
24-01-2011,10.1550827,10.1550827,9.832177917,9.83669246,574683200
25-01-2011,10.27395153,10.27515611,10.06841283,10.12137795,546868000
26-01-2011,10.34768295,10.40034674,10.27696339,10.32089944,506875600
27-01-2011,10.32842255,10.37296128,10.31698752,10.34557589,285026000
28-01-2011,10.11445808,10.36423586,10.03711858,10.35731457,592057200
31-01-2011,10.21135998,10.23302787,10.06029067,10.10543049,377246800
01-02-2011,10.38319302,10.40185067,10.26131398,10.27094415,426633200
02-02-2011,10.3618288,10.38981529,10.3386566,10.36574146,258955200
03-02-2011,10.33534241,10.35941783,10.18818499,10.34617635,393797600
04-02-2011,10.42743015,10.43344901,10.33745026,10.34136211,321840400
07-02-2011,10.58933353,10.63056069,10.4617362,10.46925936,485021600
08-02-2011,10.68924618,10.69887635,10.59746141,10.64350447,381040800
09-02-2011,10.77832127,10.80360046,10.67931389,10.68894326,482745200
10-02-2011,10.66938686,10.8336985,10.4725742,10.7551544,928550000
11-02-2011,10.73889923,10.76748759,10.63928916,10.67570284,367572800
14-02-2011,10.809021,10.81804848,10.7346901,10.73709764,310416400
15-02-2011,10.83068371,10.83279071,10.75996415,10.80931717,284174800
16-02-2011,10.92788506,10.98114992,10.84873831,10.85776579,481157600
17-02-2011,10.78253651,10.84182105,10.72896948,10.75093871,530583200
18-02-2011,10.54961205,10.81864854,10.51831399,10.79487445,816057200
22-02-2011,10.1899929,10.39432869,10.1632102,10.29652427,872555600
23-02-2011,10.31066895,10.37145699,10.18999287,10.19480876,671854400
24-02-2011,10.31849289,10.38680572,10.18277127,10.35280038,499900800
25-02-2011,10.47738743,10.48551248,10.37627304,10.3901156,380018800
28-02-2011,10.6293602,10.68473208,10.56646434,10.57007566,403074000
01-03-2011,10.51199627,10.70489626,10.46294378,10.69737309,456136800
02-03-2011,10.59655952,10.66366859,10.48461117,10.53155746,602590800
03-03-2011,10.8204546,10.82737588,10.7109138,10.74913314,500788400
04-03-2011,10.83369637,10.84242331,10.76598542,10.83580256,453266800
07-03-2011,10.69405937,10.88394986,10.57218035,10.87582401,546123200
08-03-2011,10.70610237,10.75545622,10.60047339,10.68052262,356316800
09-03-2011,10.60708809,10.67600279,10.55081379,10.67389579,453306000
10-03-2011,10.43254757,10.52583825,10.37928189,10.50627656,507539200
11-03-2011,10.59264755,10.60257907,10.38229446,10.39222437,471080400
14-03-2011,10.63989449,10.72776821,10.57218434,10.62845865,435957200
15-03-2011,10.39523411,10.46775934,10.23483514,10.29502212,721081200
16-03-2011,9.93118763,10.32210397,9.818336868,10.29201049,1162011200
17-03-2011,10.07052231,10.2200873,9.950749458,10.13642679,659422400
18-03-2011,9.951049805,10.17765456,9.930887035,10.14545407,753214000
21-03-2011,10.21075726,10.22399794,10.08917875,10.11114798,409402000
22-03-2011,10.26793671,10.3106706,10.20594407,10.30886494,325922800
23-03-2011,10.20744991,10.23844583,10.10994601,10.210158,372996400
24-03-2011,10.38138866,10.41238538,10.19751699,10.2874969,404712000
25-03-2011,10.57910824,10.59475647,10.44308441,10.47468303,448910000
28-03-2011,10.54600239,10.66276664,10.54600239,10.62755672,309355200
29-03-2011,10.56164932,10.56164932,10.41419133,10.46234058,352900800
30-03-2011,10.49153137,10.55924312,10.45572037,10.55201969,329406000
31-03-2011,10.48791885,10.52673927,10.41418987,10.42321735,274019200
01-04-2011,10.36904812,10.5806065,10.33113013,10.56616205,418661600
04-04-2011,10.26763439,10.3702539,10.18367334,10.36152696,460084800
05-04-2011,10.19842148,10.29953589,10.11145098,10.14124393,482731200
