Date,Close,High,Low,Open,Volume
17-05-2021,237.0658875,238.4292278,235.4608355,238.390558,24970200
18-05-2021,235.0354156,238.2552131,234.861365,238.1198469,20168000
19-05-2021,235.6168976,235.7235034,231.2364031,231.924483,25739800
20-05-2021,238.8732147,240.2978493,236.334077,236.4309967,21800700
21-05-2021,237.6036377,240.6661183,237.1869153,239.9295785,21863100
24-05-2021,243.0404968,243.4087741,239.8714105,240.142768,21411500
25-05-2021,243.9514771,244.9496882,243.0792586,243.9999369,17704300
26-05-2021,243.7285767,245.1338241,243.0114091,243.6704159,17771600
27-05-2021,241.6158905,243.718919,241.5577446,243.4184885,24426200
28-05-2021,241.974472,244.3004131,241.8581802,243.2537419,18270200
01-06-2021,239.764801,243.5347483,239.3383926,243.4766024,23213300
02-06-2021,239.6678925,241.577096,238.2529441,240.472279,19406700
03-06-2021,238.1269684,238.7375154,235.5005972,237.6520853,25307700
04-06-2021,243.0501862,243.8836457,239.8714137,240.1136983,25281100
07-06-2021,245.9769592,246.2483167,242.1004065,242.2651582,23079200
08-06-2021,244.775238,248.1090758,244.7170773,247.2853024,22455000
09-06-2021,245.7638092,247.6439401,245.3955467,245.9770208,17937600
10-06-2021,249.3011169,249.5143285,245.841301,246.442162,24563600
11-06-2021,249.9310913,250.5125506,248.6905659,250.0279815,18999700
14-06-2021,251.8693542,251.9275002,248.874691,249.940749,19150500
15-06-2021,250.3865662,251.9662664,249.7275592,251.7530548,18038900
16-06-2021,249.4368286,252.5380535,246.5681726,251.3944774,27220000
17-06-2021,252.8481598,253.6719332,248.1090892,248.1672351,27565500
18-06-2021,251.4235535,254.2049758,250.7645465,251.617393,37202200
21-06-2021,254.5248108,255.3873285,249.9601774,251.8015344,26696100
22-06-2021,257.315918,257.5872755,254.3018825,254.6120138,24694100
23-06-2021,257.083313,258.5951664,256.2692403,257.7810938,19518700
24-06-2021,258.4594727,259.5836765,257.2771229,257.9458306,21446900
25-06-2021,256.841095,259.0022846,256.5891391,258.0137739,25611100
28-06-2021,260.4268494,260.6012872,257.7035731,257.9749306,19590000
29-06-2021,263.0241089,263.2663934,259.7096727,260.5721904,19937800
30-06-2021,262.5395508,262.9853461,261.2796829,262.33604,21656500
01-07-2021,263.2179565,263.4505403,261.27968,261.2893513,16725300
02-07-2021,269.0812073,269.4204116,264.0901516,264.4002829,26458000
06-07-2021,269.0909424,270.7481606,265.8346223,269.4495188,31565600
07-07-2021,271.290863,272.0274176,268.5966599,270.7772209,23260000
08-07-2021,268.8583679,270.1279368,266.3870474,268.3543971,24618600
09-07-2021,269.3622742,269.4688652,266.8231368,267.2107862,23916700
12-07-2021,268.7615051,271.1358768,268.0443225,270.5447165,18931700
13-07-2021,272.3084717,274.1207554,268.829269,268.9552321,26120100
14-07-2021,273.7913513,274.9058548,271.8918184,273.6362856,23113700
15-07-2021,272.3569641,273.7912996,271.1939862,273.2970295,22604200
16-07-2021,272.0855408,275.3321596,270.8353443,273.3648103,26186800
19-07-2021,268.4610596,271.7173507,265.9800674,270.3217889,32935600
20-07-2021,270.6997375,272.2988099,267.7341765,269.4495408,26259700
21-07-2021,272.7155151,272.831807,268.7323709,270.2926694,24364300
22-07-2021,277.3092346,277.5805921,274.6731774,275.0801989,23384100
23-07-2021,280.7302551,281.0403569,277.6580742,278.5012197,22768100
26-07-2021,280.129425,280.7496878,277.7938277,280.08098,23176100
27-07-2021,277.6968384,280.6429969,274.2176362,280.4976321,33604100
28-07-2021,277.3867493,281.1954555,275.0704947,280.0712516,33566900
29-07-2021,277.6581116,279.71268,277.2510605,277.4061262,18168300
30-07-2021,276.117157,277.8131488,275.1480188,276.3691424,20944800
02-08-2021,276.0299683,277.9197701,274.9832824,277.5224199,16267400
03-08-2021,278.2589722,278.3655928,275.2352655,276.6114549,17879000
04-08-2021,277.6678162,278.7144725,275.8652036,277.3867578,16191300
05-08-2021,280.5848694,280.69149,277.2704334,278.02636,13900200
06-08-2021,280.5267944,280.5655683,278.7435833,279.6061307,16589300
09-08-2021,279.4316101,282.5522364,278.9276689,280.8077994,16117600
10-08-2021,277.5999756,280.3232518,276.3982536,279.8871278,18616600
11-08-2021,278.0942688,279.7514871,277.0378819,278.3462247,13955900
12-08-2021,280.8659668,281.0210325,277.5030557,277.7841141,14561300
13-08-2021,283.8121643,283.8606094,280.3717055,280.5461729,18249000
16-08-2021,285.5082092,285.7214209,281.0695383,284.1417204,22507600
17-08-2021,284.0349731,284.3741774,282.096697,283.3662951,20075300
18-08-2021,282.2969055,286.2682647,281.8502272,283.5689044,21813000
19-08-2021,288.1618042,288.8415117,280.2676499,280.3161877,29850500
20-08-2021,295.5315857,296.9686668,289.4143381,291.026191,40817600
23-08-2021,295.8132324,296.5414777,293.0944618,294.4538471,22830200
24-08-2021,293.842041,296.7841501,293.2400298,296.1724194,18175800
25-08-2021,293.2497864,295.7549368,291.7059101,295.4733404,20006100
26-08-2021,290.4144897,293.657605,290.278566,292.2593718,17666100
27-08-2021,291.0262451,292.142882,288.220059,290.317409,22605700
30-08-2021,294.7839661,295.3956968,292.3273533,292.3856105,16348100
31-08-2021,293.1235352,295.6675335,292.7545529,295.589867,26285300
01-09-2021,293.0749512,296.3375047,292.7448169,294.0847927,18983800
02-09-2021,292.4147034,294.5605908,291.4728384,293.4342644,16285600
03-09-2021,292.4049988,293.822641,291.5505198,292.259326,14747900
07-09-2021,291.4728088,292.3564164,289.5502608,292.27875,17180400
08-09-2021,291.5019531,291.8903446,288.8414404,291.084433,15046800
09-09-2021,288.6278381,293.3760109,288.3850897,292.0942923,19927000
10-09-2021,287.1325073,291.2204117,286.8120925,289.7639213,19633400
13-09-2021,288.3753357,289.8803933,285.5497412,288.9190897,23652900
14-09-2021,291.0942383,292.6478343,289.4532564,290.870899,21853400
15-09-2021,295.9782715,296.4637683,293.0652907,294.4635239,28356300
16-09-2021,296.3666687,296.4540546,292.0360455,294.9490263,19550800
17-09-2021,291.171875,295.6675806,290.8417407,295.3471657,41372500
20-09-2021,285.7634277,290.0552328,281.1220791,287.7345437,38278700
21-09-2021,286.2489014,288.909444,285.540095,287.1130999,22364100
22-09-2021,289.91922,291.5116635,285.967299,288.1229057,26626300
23-09-2021,290.8708801,292.1720082,288.899764,290.1814829,18604600
24-09-2021,290.6669617,291.103891,288.3171439,289.5794535,14999000
27-09-2021,285.637207,287.8704805,284.4428742,287.5500657,23571700
28-09-2021,275.2960815,282.3455042,274.5484272,281.3939199,43186200
29-09-2021,275.762207,278.4518489,274.8009328,276.830306,26353700
30-09-2021,273.7425232,279.4810692,273.4512073,277.4225675,32343600
01-10-2021,280.7141724,281.5686512,273.130717,273.9366284,30086300
04-10-2021,274.8979797,279.4034042,272.1209523,279.0635505,31350700
05-10-2021,280.3840332,281.9764468,275.8106335,275.8106335,24993000
06-10-2021,284.6078796,285.1128152,277.228353,277.4905106,28002600
07-10-2021,286.2974243,288.0355109,285.3944075,286.6178391,20430500
08-10-2021,286.2974243,288.0355109,285.239045,287.6276806,17685700
11-10-2021,285.6954346,289.3269409,284.2583535,284.4234354,19298600
12-10-2021,284.384613,286.8703543,283.8699876,286.773249,17974100
13-10-2021,287.7150879,288.6569528,284.976879,286.3557029,23416300
14-10-2021,293.9682922,294.4731982,289.190991,290.5309668,27262900
15-10-2021,295.3859253,295.6189839,291.8029569,293.5701722,25384800
18-10-2021,298.3766479,299.2699455,293.9100712,294.7645504,22729300
19-10-2021,299.2893372,300.3282777,298.3086242,299.4058516,17682100
20-10-2021,298.4931335,300.7167171,297.2308241,300.2409101,16537100
21-10-2021,301.7459717,301.9984099,297.4735763,298.2601083,16918100
22-10-2021,300.1924438,302.0664548,298.8718769,301.3964667,17449300
25-10-2021,299.1923218,300.4254732,297.5707491,300.3866252,17554500
26-10-2021,301.1148376,303.3384215,299.6486573,301.9790363,28107300
27-10-2021,313.7960205,316.6410247,306.8339832,306.8339832,52588700
28-10-2021,314.9418335,315.4467396,312.038542,314.9223947,26297900
29-10-2021,322.000885,322.3698673,314.5048134,314.7281526,34766000
01-11-2021,319.8161621,321.8746638,316.9031813,321.7484299,27073200
02-11-2021,323.4671021,323.7778271,320.4278873,320.728893,26487100
03-11-2021,324.3118896,325.185778,321.0590549,324.2147844,21500100
04-11-2021,326.6810913,326.7781966,319.9521127,323.2340759,23992200
05-11-2021,326.3121338,328.9629572,324.7197196,328.6910802,22570100
08-11-2021,327.2151489,327.8560083,324.7391269,327.5161546,20897000
09-11-2021,326.2053223,328.894964,324.8264983,327.3316488,21307400
10-11-2021,321.2046814,324.9236036,320.3502319,324.8653464,25500900
11-11-2021,322.7874146,324.0885425,320.9231233,321.6416491,16849800
12-11-2021,326.9530029,327.4482192,324.1079985,324.2342324,23831000
15-11-2021,326.3218079,328.0793038,324.3409727,327.7491696,16723000
16-11-2021,329.6620789,330.7884351,325.7781041,325.9431564,20886800
17-11-2021,329.8857727,332.8721839,328.796275,329.7106812,19053400
18-11-2021,331.9772339,333.1251251,327.940244,328.9713779,22463500
19-11-2021,333.7671814,335.7030144,332.8819866,333.3100079,21963400
22-11-2021,330.5764465,340.1485303,330.3040721,335.2360236,31031100
23-11-2021,328.4850159,330.206838,324.4772076,327.8721659,30427600
24-11-2021,328.7087708,328.9519633,324.8176901,327.1231506,21661300
26-11-2021,320.7028503,328.7282039,319.1853313,325.2456999,24217200
29-11-2021,327.463623,329.7982655,325.6250732,325.8196391,28563500
30-11-2021,321.5880127,328.582231,320.0315748,326.1892252,42885600
01-12-2021,321.0919495,330.0414465,320.4207654,326.0044564,33337600
02-12-2021,320.5180054,324.4090857,318.8740216,321.3059468,30766000
03-12-2021,314.2145081,323.6406536,309.3701018,322.9499653,41779300
